N, O1, O2, O3
1831, 0.00009990, 0.00000000, 0.00009999
1832, 0.00000000, 0.00000000, 0.00019994
1833, 0.00000000, 0.00000000, 0.00010004
1834, 0.00000000, 0.00010092, 0.00029979
1835, 0.00000000, 0.00000000, 0.00039947
1836, 0.00000000, 0.00000000, 0.00050008
1837, 0.00000000, 0.00000000, 0.00020194
1838, 0.00000000, 0.00000000, 0.00019846
1839, 0.00000000, 0.00000000, 0.00020003
1840, 0.00000000, 0.00000000, 0.00009973
1841, 0.00000000, 0.00000000, 0.00019925
1842, 0.00000000, 0.00000000, 0.00010002
1843, 0.00000000, 0.00000000, 0.00009997
1844, 0.00000000, 0.00000000, 0.00020049
1845, 0.00000000, 0.00000000, 0.00020044
1846, 0.00000000, 0.00000000, 0.00010018
1847, 0.00020123, 0.00000000, 0.00009804
1848, 0.00000000, 0.00000000, 0.00020025
1849, 0.00000000, 0.00000000, 0.00020039
1850, 0.00000000, 0.00000000, 0.00009933
1851, 0.00000000, 0.00000000, 0.00009975
1852, 0.00000000, 0.00000000, 0.00019991
1853, 0.00000000, 0.00000000, 0.00000000
1854, 0.00000000, 0.00000000, 0.00019972
1855, 0.00000000, 0.00000000, 0.00010107
1856, 0.00000000, 0.00000000, 0.00020072
1857, 0.00000000, 0.00000000, 0.00009999
1858, 0.00000000, 0.00000000, 0.00011160
1859, 0.00000000, 0.00000000, 0.00018854
1860, 0.00000000, 0.00000000, 0.00009882
1861, 0.00020125, 0.00000000, 0.00010130
1862, 0.00000000, 0.00000000, 0.00010037
1863, 0.00000000, 0.00000000, 0.00019810
1864, 0.00000000, 0.00000000, 0.00010180
1865, 0.00000000, 0.00000000, 0.00010002
1866, 0.00000000, 0.00000000, 0.00009999
1867, 0.00019999, 0.00000000, 0.00013976
1868, 0.00000000, 0.00000000, 0.00010023
1869, 0.00000000, 0.00000000, 0.00015447
1870, 0.00000000, 0.00000000, 0.00000000
1871, 0.00020134, 0.00000000, 0.00009809
1872, 0.00000000, 0.00000000, 0.00019989
1873, 0.00010173, 0.00000000, 0.00009997
1874, 0.00000000, 0.00000000, 0.00010002
1875, 0.00000000, 0.00000000, 0.00011556
1876, 0.00000000, 0.00000000, 0.00010085
1877, 0.00020015, 0.00000000, 0.00010185
1878, 0.00000000, 0.00000000, 0.00009992
1879, 0.00019855, 0.00000000, 0.00010023
1880, 0.00000000, 0.00000000, 0.00010047
1881, 0.00000000, 0.00000000, 0.00010123
1882, 0.00000000, 0.00000000, 0.00009990
1883, 0.00000000, 0.00000000, 0.00009999
1884, 0.00000000, 0.00000000, 0.00009999
1885, 0.00005322, 0.00000000, 0.00010290
1886, 0.00000000, 0.00000000, 0.00010009
1887, 0.00000000, 0.00000000, 0.00009995
1888, 0.00000000, 0.00000000, 0.00019865
1889, 0.00010133, 0.00000000, 0.00019863
1890, 0.00000000, 0.00000000, 0.00010171
1891, 0.00000000, 0.00000000, 0.00019989
1892, 0.00000000, 0.00000000, 0.00009980
1893, 0.00000000, 0.00000000, 0.00010002
1894, 0.00000000, 0.00000000, 0.00009997
1895, 0.00000000, 0.00000000, 0.00009999
1896, 0.00000000, 0.00000000, 0.00009997
1897, 0.00000000, 0.00000000, 0.00010004
1898, 0.00000000, 0.00000000, 0.00010002
1899, 0.00000000, 0.00000000, 0.00009999
1900, 0.00000000, 0.00000000, 0.00010002
1901, 0.00020008, 0.00000000, 0.00019825
1902, 0.00000000, 0.00000000, 0.00010171
1903, 0.00000000, 0.00000000, 0.00010006
1904, 0.00000000, 0.00000000, 0.00019989
1905, 0.00000000, 0.00000000, 0.00010002
1906, 0.00000000, 0.00000000, 0.00019863
1907, 0.00009980, 0.00000000, 0.00020156
1908, 0.00000000, 0.00000000, 0.00009999
1909, 0.00000000, 0.00000000, 0.00009999
1910, 0.00000000, 0.00000000, 0.00020001
1911, 0.00000000, 0.00000000, 0.00009944
1912, 0.00000000, 0.00000000, 0.00009892
1913, 0.00020168, 0.00000000, 0.00009997
1914, 0.00000000, 0.00000000, 0.00009999
1915, 0.00000000, 0.00000000, 0.00040066
1916, 0.00000000, 0.00000000, 0.00019934
1917, 0.00000000, 0.00000000, 0.00010002
1918, 0.00000000, 0.00000000, 0.00009997
1919, 0.00000000, 0.00000000, 0.00020001
1920, 0.00000000, 0.00000000, 0.00009999
1921, 0.00000000, 0.00000000, 0.00019846
1922, 0.00000000, 0.00000000, 0.00010176
1923, 0.00000000, 0.00000000, 0.00009983
1924, 0.00000000, 0.00000000, 0.00020056
1925, 0.00000000, 0.00000000, 0.00009944
1926, 0.00000000, 0.00000000, 0.00019999
1927, 0.00000000, 0.00000000, 0.00009999
1928, 0.00000000, 0.00000000, 0.00009999
1929, 0.00000000, 0.00000000, 0.00009999
1930, 0.00009999, 0.00000000, 0.00009999
1931, 0.00010002, 0.00000000, 0.00019825
1932, 0.00000000, 0.00000000, 0.00010214
1933, 0.00019972, 0.00000000, 0.00009995
1934, 0.00000000, 0.00000000, 0.00019996
1935, 0.00000000, 0.00000000, 0.00010002
1936, 0.00000000, 0.00000000, 0.00009997
1937, 0.00000000, 0.00010147, 0.00020423
1938, 0.00000000, 0.00000000, 0.00020001
1939, 0.00000000, 0.00000000, 0.00020003
1940, 0.00000000, 0.00000000, 0.00030053
1941, 0.00000000, 0.00000000, 0.00019944
1942, 0.00000000, 0.00000000, 0.00020008
1943, 0.00000000, 0.00000000, 0.00009913
1944, 0.00000000, 0.00000000, 0.00035894
1945, 0.00000000, 0.00000000, 0.00022891
1946, 0.00000000, 0.00000000, 0.00017109
1947, 0.00000000, 0.00000000, 0.00029745
1948, 0.00000000, 0.00000000, 0.00020256
1949, 0.00019867, 0.00000000, 0.00009992
1950, 0.00000000, 0.00000000, 0.00020001
1951, 0.00009999, 0.00000000, 0.00009999
1952, 0.00000000, 0.00000000, 0.00020795
1953, 0.00000000, 0.00000000, 0.00009205
1954, 0.00000000, 0.00000000, 0.00010002
1955, 0.00000000, 0.00000000, 0.00019820
1956, 0.00000000, 0.00000000, 0.00010180
1957, 0.00000000, 0.00000000, 0.00010002
1958, 0.00000000, 0.00000000, 0.00019999
1959, 0.00000000, 0.00000000, 0.00010026
1960, 0.00000000, 0.00000000, 0.00019977
1961, 0.00000000, 0.00000000, 0.00009995
1962, 0.00000000, 0.00000000, 0.00010002
1963, 0.00000000, 0.00000000, 0.00019999
1964, 0.00000000, 0.00000000, 0.00009999
1965, 0.00000000, 0.00000000, 0.00010006
1966, 0.00000000, 0.00000000, 0.00019996
1967, 0.00000000, 0.00000000, 0.00009999
1968, 0.00000000, 0.00000000, 0.00020022
1969, 0.00000000, 0.00000000, 0.00009990
1970, 0.00000000, 0.00000000, 0.00010002
1971, 0.00000000, 0.00000000, 0.00010006
1972, 0.00000000, 0.00000000, 0.00019991
1973, 0.00010002, 0.00000000, 0.00019999
1974, 0.00000000, 0.00000000, 0.00009999
1975, 0.00000000, 0.00000000, 0.00009999
1976, 0.00000000, 0.00000000, 0.00020001
1977, 0.00000000, 0.00000000, 0.00010002
1978, 0.00000000, 0.00000000, 0.00019846
1979, 0.00010433, 0.00000000, 0.00019622
1980, 0.00000000, 0.00000000, 0.00010009
1981, 0.00000000, 0.00000000, 0.00019968
1982, 0.00000000, 0.00000000, 0.00010047
1983, 0.00000000, 0.00000000, 0.00019906
1984, 0.00000000, 0.00000000, 0.00010009
1985, 0.00000000, 0.00000000, 0.00019991
1986, 0.00000000, 0.00000000, 0.00010016
1987, 0.00020010, 0.00000000, 0.00019972
1988, 0.00000000, 0.00000000, 0.00010033
1989, 0.00000000, 0.00000000, 0.00020015
1990, 0.00000000, 0.00000000, 0.00009987
1991, 0.00000000, 0.00009964, 0.00020118
1992, 0.00000000, 0.00000000, 0.00019884
1993, 0.00040271, 0.00000000, 0.00020058
1994, 0.00000000, 0.00000000, 0.00019953
1995, 0.00000000, 0.00000000, 0.00020037
1996, 0.00000000, 0.00000000, 0.00019987
1997, 0.00019984, 0.00000000, 0.00009992
1998, 0.00000000, 0.00000000, 0.00015166
1999, 0.00020125, 0.00000000, 0.00009990
2000, 0.00000000, 0.00000000, 0.00020070
2001, 0.00000000, 0.00000000, 0.00020003
2002, 0.00000000, 0.00000000, 0.00019975
2003, 0.00009990, 0.00000000, 0.00020258
2004, 0.00000000, 0.00000000, 0.00009751
2005, 0.00000000, 0.00000000, 0.00020092
2006, 0.00000000, 0.00000000, 0.00020120
2007, 0.00000000, 0.00000000, 0.00009961
2008, 0.00000000, 0.00000000, 0.00010049
2009, 0.00000000, 0.00000000, 0.00015092
2010, 0.00000000, 0.00000000, 0.00020642
2011, 0.00019875, 0.00000000, 0.00030003
2012, 0.00000000, 0.00000000, 0.00019977
2013, 0.00000000, 0.00000000, 0.00009983
2014, 0.00000000, 0.00000000, 0.00020006
2015, 0.00000000, 0.00000000, 0.00020013
2016, 0.00000000, 0.00000000, 0.00020051
2017, 0.00030003, 0.00000000, 0.00029960
2018, 0.00000000, 0.00000000, 0.00020022
2019, 0.00000000, 0.00000000, 0.00019934
2020, 0.00000000, 0.00000000, 0.00009983
2021, 0.00000000, 0.00010078, 0.00010154
2022, 0.00000000, 0.00000000, 0.00019836
2023, 0.00000000, 0.00000000, 0.00009987
2024, 0.00000000, 0.00000000, 0.00010140
2025, 0.00000000, 0.00000000, 0.00019796
2026, 0.00000000, 0.00000000, 0.00020092
2027, 0.00019858, 0.00000000, 0.00010009
2028, 0.00000000, 0.00000000, 0.00019994
2029, 0.00010006, 0.00000000, 0.00020127
2030, 0.00000000, 0.00000000, 0.00019944
2031, 0.00000000, 0.00000000, 0.00009964
2032, 0.00000000, 0.00000000, 0.00009992
2033, 0.00000000, 0.00000000, 0.00019996
2034, 0.00000000, 0.00000000, 0.00020049
2035, 0.00000000, 0.00000000, 0.00019977
2036, 0.00000000, 0.00000000, 0.00019927
2037, 0.00000000, 0.00000000, 0.00020065
2038, 0.00000000, 0.00000000, 0.00010204
2039, 0.00019832, 0.00000000, 0.00020335
2040, 0.00000000, 0.00000000, 0.00009837
2041, 0.00000000, 0.00000000, 0.00020030
2042, 0.00000000, 0.00000000, 0.00020006
2043, 0.00000000, 0.00000000, 0.00019915
2044, 0.00000000, 0.00000000, 0.00010176
2045, 0.00000000, 0.00000000, 0.00020063
2046, 0.00000000, 0.00000000, 0.00029776
2047, 0.00000000, 0.00000000, 0.00025477
2048, 0.00000000, 0.00000000, 0.00009940
2049, 0.00000000, 0.00000000, 0.00009937
2050, 0.00000000, 0.00000000, 0.00009999
2051, 0.00000000, 0.00010145, 0.00019951
2052, 0.00000000, 0.00000000, 0.00009971
2053, 0.00019963, 0.00000000, 0.00020041
2054, 0.00000000, 0.00000000, 0.00010014
2055, 0.00000000, 0.00000000, 0.00019972
2056, 0.00000000, 0.00000000, 0.00010033
2057, 0.00000000, 0.00000000, 0.00019956
2058, 0.00000000, 0.00000000, 0.00010052
2059, 0.00000000, 0.00000000, 0.00019956
2060, 0.00000000, 0.00000000, 0.00020039
2061, 0.00000000, 0.00000000, 0.00009980
2062, 0.00010021, 0.00000000, 0.00009952
2063, 0.00019956, 0.00000000, 0.00010006
2064, 0.00000000, 0.00000000, 0.00020101
2065, 0.00000000, 0.00000000, 0.00009983
2066, 0.00000000, 0.00000000, 0.00019908
2067, 0.00000000, 0.00000000, 0.00010002
2068, 0.00000000, 0.00000000, 0.00010004
2069, 0.00020044, 0.00000000, 0.00030215
2070, 0.00000000, 0.00000000, 0.00029993
2071, 0.00000000, 0.00000000, 0.00019987
2072, 0.00000000, 0.00000000, 0.00019829
2073, 0.00000000, 0.00000000, 0.00010011
2074, 0.00000000, 0.00000000, 0.00020149
2075, 0.00000000, 0.00000000, 0.00009995
2076, 0.00000000, 0.00000000, 0.00020001
2077, 0.00000000, 0.00000000, 0.00019886
2078, 0.00000000, 0.00000000, 0.00009928
2079, 0.00000000, 0.00000000, 0.00020010
2080, 0.00000000, 0.00000000, 0.00010207
2081, 0.00019975, 0.00000000, 0.00019996
2082, 0.00000000, 0.00000000, 0.00009999
2083, 0.00019999, 0.00000000, 0.00020001
2084, 0.00000000, 0.00000000, 0.00009999
2085, 0.00000000, 0.00000000, 0.00019920
2086, 0.00000000, 0.00000000, 0.00019934
2087, 0.00019977, 0.00000000, 0.00009947
2088, 0.00000000, 0.00000000, 0.00010018
2089, 0.00020111, 0.00000000, 0.00020134
2090, 0.00000000, 0.00000000, 0.00010278
2091, 0.00000000, 0.00000000, 0.00010004
2092, 0.00000000, 0.00000000, 0.00019996
2093, 0.00000000, 0.00000000, 0.00009999
2094, 0.00000000, 0.00000000, 0.00030034
2095, 0.00000000, 0.00000000, 0.00019970
2096, 0.00000000, 0.00000000, 0.00020008
2097, 0.00000000, 0.00000000, 0.00009861
2098, 0.00000000, 0.00000000, 0.00010178
2099, 0.00025570, 0.00000000, 0.00010004
2100, 0.00000000, 0.00000000, 0.00010002
2101, 0.00009997, 0.00000000, 0.00010002
2102, 0.00000000, 0.00000000, 0.00009999
2103, 0.00000000, 0.00000000, 0.00019836
2104, 0.00000000, 0.00000000, 0.00010188
2105, 0.00000000, 0.00009978, 0.00009997
2106, 0.00000000, 0.00000000, 0.00010006
2107, 0.00000000, 0.00000000, 0.00019994
2108, 0.00000000, 0.00000000, 0.00009999
2109, 0.00000000, 0.00000000, 0.00020001
2110, 0.00000000, 0.00000000, 0.00009999
2111, 0.00020003, 0.00000000, 0.00009999
2112, 0.00000000, 0.00000000, 0.00009999
2113, 0.00027921, 0.00000000, 0.00010290
2114, 0.00000000, 0.00000000, 0.00022614
2115, 0.00000000, 0.00000000, 0.00007389
2116, 0.00000000, 0.00000000, 0.00020001
2117, 0.00000000, 0.00000000, 0.00009999
2118, 0.00000000, 0.00000000, 0.00019999
2119, 0.00000000, 0.00000000, 0.00010002
2120, 0.00000000, 0.00000000, 0.00009999
2121, 0.00000000, 0.00000000, 0.00020001
2122, 0.00000000, 0.00000000, 0.00019817
2123, 0.00000000, 0.00000000, 0.00010023
2124, 0.00000000, 0.00000000, 0.00020030
2125, 0.00000000, 0.00000000, 0.00010159
2126, 0.00000000, 0.00000000, 0.00020006
2127, 0.00000000, 0.00000000, 0.00009968
2128, 0.00000000, 0.00000000, 0.00020001
2129, 0.00010014, 0.00000000, 0.00019984
2130, 0.00000000, 0.00000000, 0.00010021
2131, 0.00020010, 0.00000000, 0.00019808
2132, 0.00000000, 0.00000000, 0.00010021
2133, 0.00000000, 0.00000000, 0.00020149
2134, 0.00000000, 0.00000000, 0.00010004
2135, 0.00000000, 0.00000000, 0.00019891
2136, 0.00000000, 0.00000000, 0.00009911
2137, 0.00020182, 0.00000000, 0.00010002
2138, 0.00000000, 0.00000000, 0.00019999
2139, 0.00000000, 0.00000000, 0.00009999
2140, 0.00000000, 0.00000000, 0.00019999
2141, 0.00010004, 0.00000000, 0.00019999
2142, 0.00000000, 0.00000000, 0.00009999
2143, 0.00019999, 0.00000000, 0.00009999
2144, 0.00000000, 0.00000000, 0.00020003
2145, 0.00000000, 0.00000000, 0.00009997
2146, 0.00000000, 0.00000000, 0.00020003
2147, 0.00000000, 0.00000000, 0.00009999
2148, 0.00000000, 0.00000000, 0.00010288
2149, 0.00000000, 0.00000000, 0.00019999
2150, 0.00000000, 0.00000000, 0.00019915
2151, 0.00000000, 0.00000000, 0.00010104
2152, 0.00000000, 0.00000000, 0.00019982
2153, 0.00010004, 0.00000000, 0.00019999
2154, 0.00000000, 0.00000000, 0.00009999
2155, 0.00000000, 0.00000000, 0.00020001
2156, 0.00000000, 0.00000000, 0.00009999
2157, 0.00005319, 0.00000000, 0.00010111
2158, 0.00000000, 0.00000000, 0.00020013
2159, 0.00000000, 0.00000000, 0.00009964
2160, 0.00000000, 0.00000000, 0.00019991
2161, 0.00009999, 0.00000000, 0.00020008
2162, 0.00000000, 0.00000000, 0.00010030
2163, 0.00000000, 0.00000000, 0.00019965
2164, 0.00000000, 0.00000000, 0.00009999
2165, 0.00000000, 0.00000000, 0.00019999
2166, 0.00000000, 0.00000000, 0.00010002
2167, 0.00000000, 0.00000000, 0.00020027
2168, 0.00000000, 0.00000000, 0.00020199
2169, 0.00000000, 0.00000000, 0.00010002
2170, 0.00000000, 0.00000000, 0.00020001
2171, 0.00000000, 0.00000000, 0.00009997
2172, 0.00000000, 0.00000000, 0.00019889
2173, 0.00000000, 0.00000000, 0.00010111
2174, 0.00000000, 0.00000000, 0.00020001
2175, 0.00000000, 0.00000000, 0.00010002
2176, 0.00000000, 0.00000000, 0.00019999
2177, 0.00000000, 0.00000000, 0.00019863
2178, 0.00000000, 0.00000000, 0.00009949
2179, 0.00020027, 0.00000000, 0.00009973
2180, 0.00000000, 0.00000000, 0.00019989
2181, 0.00000000, 0.00000000, 0.00010006
2182, 0.00000000, 0.00000000, 0.00020046
2183, 0.00000000, 0.00000000, 0.00019951
2184, 0.00000000, 0.00000000, 0.00010004
2185, 0.00000000, 0.00000000, 0.00019996
2186, 0.00000000, 0.00000000, 0.00010040
2187, 0.00000000, 0.00000000, 0.00020065
2188, 0.00000000, 0.00000000, 0.00010104
2189, 0.00000000, 0.00000000, 0.00019987
2190, 0.00000000, 0.00000000, 0.00020001
2191, 0.00000000, 0.00000000, 0.00009999
2192, 0.00000000, 0.00000000, 0.00019996
2193, 0.00000000, 0.00000000, 0.00010004
2194, 0.00000000, 0.00000000, 0.00019999
2195, 0.00000000, 0.00000000, 0.00009999
2196, 0.00000000, 0.00000000, 0.00009997
2197, 0.00000000, 0.00000000, 0.00019825
2198, 0.00000000, 0.00000000, 0.00009956
2199, 0.00000000, 0.00000000, 0.00010049
2200, 0.00000000, 0.00000000, 0.00019946
2201, 0.00000000, 0.00000000, 0.00010004
2202, 0.00000000, 0.00000000, 0.00019996
2203, 0.00010002, 0.00000000, 0.00030088
2204, 0.00000000, 0.00000000, 0.00019965
2205, 0.00000000, 0.00000000, 0.00040162
2206, 0.00000000, 0.00000000, 0.00019989
2207, 0.00050061, 0.00000000, 0.00030153
2208, 0.00000000, 0.00000000, 0.00029836
2209, 0.00000000, 0.00000000, 0.00015316
2210, 0.00000000, 0.00000000, 0.00020311
2211, 0.00000000, 0.00000000, 0.00009816
2212, 0.00000000, 0.00000000, 0.00019958
2213, 0.00030074, 0.00000000, 0.00020003
2214, 0.00000000, 0.00000000, 0.00029993
2215, 0.00000000, 0.00000000, 0.00020025
2216, 0.00000000, 0.00000000, 0.00019932
2217, 0.00000000, 0.00000000, 0.00010014
2218, 0.00000000, 0.00000000, 0.00019982
2219, 0.00000000, 0.00000000, 0.00010045
2220, 0.00000000, 0.00000000, 0.00009987
2221, 0.00040028, 0.00000000, 0.00020213
2222, 0.00000000, 0.00000000, 0.00019794
2223, 0.00000000, 0.00000000, 0.00030167
2224, 0.00000000, 0.00000000, 0.00020003
2225, 0.00000000, 0.00000000, 0.00019994
2226, 0.00000000, 0.00000000, 0.00029893
2227, 0.00000000, 0.00000000, 0.00020010
2228, 0.00000000, 0.00000000, 0.00019932
2229, 0.00000000, 0.00000000, 0.00020051
2230, 0.00000000, 0.00000000, 0.00019948
2231, 0.00000000, 0.00000000, 0.00019977
2232, 0.00000000, 0.00000000, 0.00019994
2233, 0.00000000, 0.00000000, 0.00029871
2234, 0.00000000, 0.00000000, 0.00039992
2235, 0.00000000, 0.00000000, 0.00019932
2236, 0.00000000, 0.00000000, 0.00020118
2237, 0.00019853, 0.00000000, 0.00020039
2238, 0.00000000, 0.00000000, 0.00009973
2239, 0.00019982, 0.00000000, 0.00030122
2240, 0.00000000, 0.00000000, 0.00039992
2241, 0.00000000, 0.00000000, 0.00029972
2242, 0.00000000, 0.00000000, 0.00020173
2243, 0.00009978, 0.00000000, 0.00020280
2244, 0.00000000, 0.00000000, 0.00009999
2245, 0.00000000, 0.00000000, 0.00017970
2246, 0.00000000, 0.00000000, 0.00019953
2247, 0.00000000, 0.00000000, 0.00020001
2248, 0.00000000, 0.00000000, 0.00020063
2249, 0.00000000, 0.00000000, 0.00019925
2250, 0.00000000, 0.00000000, 0.00015125
2251, 0.00019996, 0.00000000, 0.00010004
2252, 0.00000000, 0.00000000, 0.00020032
2253, 0.00000000, 0.00000000, 0.00040092
2254, 0.00000000, 0.00000000, 0.00020120
2255, 0.00000000, 0.00000000, 0.00019910
2256, 0.00000000, 0.00000000, 0.00010002
2257, 0.00000000, 0.00000000, 0.00020087
2258, 0.00000000, 0.00000000, 0.00009801
2259, 0.00000000, 0.00000000, 0.00020185
2260, 0.00000000, 0.00000000, 0.00010002
2261, 0.00000000, 0.00000000, 0.00039954
2262, 0.00000000, 0.00000000, 0.00009871
2263, 0.00000000, 0.00000000, 0.00010016
2264, 0.00000000, 0.00000000, 0.00010123
2265, 0.00000000, 0.00000000, 0.00019963
2266, 0.00000000, 0.00000000, 0.00019908
2267, 0.00009947, 0.00000000, 0.00019979
2268, 0.00000000, 0.00000000, 0.00019999
2269, 0.00040088, 0.00000000, 0.00020139
2270, 0.00000000, 0.00000000, 0.00020099
2271, 0.00000000, 0.00000000, 0.00019994
2272, 0.00000000, 0.00000000, 0.00019979
2273, 0.00009999, 0.00000000, 0.00009995
2274, 0.00000000, 0.00000000, 0.00029871
2275, 0.00000000, 0.00000000, 0.00029986
2276, 0.00000000, 0.00000000, 0.00020049
2277, 0.00000000, 0.00000000, 0.00009975
2278, 0.00000000, 0.00000000, 0.00019984
2279, 0.00000000, 0.00000000, 0.00010068
2280, 0.00000000, 0.00000000, 0.00019946
2281, 0.00019972, 0.00000000, 0.00029829
2282, 0.00000000, 0.00000000, 0.00040219
2283, 0.00000000, 0.00000000, 0.00030451
2284, 0.00000000, 0.00000000, 0.00029814
2285, 0.00000000, 0.00000000, 0.00029986
2286, 0.00000000, 0.00000000, 0.00039926
2287, 0.00030122, 0.00009947, 0.00019996
2288, 0.00000000, 0.00000000, 0.00035570
2289, 0.00000000, 0.00000000, 0.00019999
2290, 0.00000000, 0.00000000, 0.00010366
2291, 0.00000000, 0.00000000, 0.00019565
2292, 0.00000000, 0.00000000, 0.00019915
2293, 0.00009961, 0.00000000, 0.00020013
2294, 0.00000000, 0.00000000, 0.00020039
2295, 0.00000000, 0.00000000, 0.00009971
2296, 0.00000000, 0.00000000, 0.00020175
2297, 0.00009997, 0.00000000, 0.00010073
2298, 0.00000000, 0.00000000, 0.00020001
2299, 0.00000000, 0.00000000, 0.00019839
2300, 0.00000000, 0.00000000, 0.00019979
2301, 0.00000000, 0.00000000, 0.00009956
2302, 0.00000000, 0.00000000, 0.00020072
2303, 0.00000000, 0.00000000, 0.00010183
2304, 0.00000000, 0.00000000, 0.00019808
2305, 0.00000000, 0.00000000, 0.00020161
2306, 0.00000000, 0.00000000, 0.00010068
2307, 0.00000000, 0.00000000, 0.00019934
2308, 0.00000000, 0.00000000, 0.00019817
2309, 0.00030212, 0.00000000, 0.00019782
2310, 0.00000000, 0.00000000, 0.00020020
2311, 0.00020082, 0.00000000, 0.00019886
2312, 0.00000000, 0.00000000, 0.00019975
2313, 0.00000000, 0.00000000, 0.00010002
2314, 0.00000000, 0.00000000, 0.00019991
2315, 0.00000000, 0.00000000, 0.00020125
2316, 0.00000000, 0.00000000, 0.00019886
2317, 0.00000000, 0.00000000, 0.00030081
2318, 0.00000000, 0.00000000, 0.00020065
2319, 0.00000000, 0.00000000, 0.00029902
2320, 0.00000000, 0.00000000, 0.00019984
2321, 0.00000000, 0.00000000, 0.00030048
2322, 0.00000000, 0.00000000, 0.00009944
2323, 0.00000000, 0.00000000, 0.00020049
2324, 0.00000000, 0.00000000, 0.00019913
2325, 0.00000000, 0.00000000, 0.00010004
2326, 0.00000000, 0.00000000, 0.00019996
2327, 0.00000000, 0.00000000, 0.00010002
2328, 0.00000000, 0.00000000, 0.00020003
2329, 0.00000000, 0.00000000, 0.00019991
2330, 0.00000000, 0.00000000, 0.00010095
2331, 0.00000000, 0.00000000, 0.00019953
2332, 0.00000000, 0.00000000, 0.00010002
2333, 0.00030007, 0.00000000, 0.00009997
2334, 0.00000000, 0.00000000, 0.00019994
2335, 0.00000000, 0.00000000, 0.00010004
2336, 0.00000000, 0.00000000, 0.00019996
2337, 0.00000000, 0.00000000, 0.00010002
2338, 0.00000000, 0.00000000, 0.00015166
2339, 0.00019960, 0.00000000, 0.00010006
2340, 0.00000000, 0.00000000, 0.00019996
2341, 0.00020003, 0.00000000, 0.00020001
2342, 0.00000000, 0.00000000, 0.00019987
2343, 0.00000000, 0.00000000, 0.00010016
2344, 0.00000000, 0.00000000, 0.00019989
2345, 0.00000000, 0.00000000, 0.00020056
2346, 0.00000000, 0.00000000, 0.00019939
